player_id,season,week,format,position,score,vor,tier,debug_components
00-0037311,2024,6,redraft,TE,48.28457364341085,0.0,1,"{'opp': 67.90697674418604, 'eff': 40.93023255813954, 'role': 52.4031007751938, 'team': 40.46511627906977, 'health': 0.0, 'sos': 11.799999999999997}"
00-0037317,2024,6,redraft,TE,53.12511627906977,4.84054263565892,1,"{'opp': 55.93023255813953, 'eff': 46.860465116279066, 'role': 63.25581395348837, 'team': 76.5891472868217, 'health': 0.0, 'sos': 6.200000000000003}"
00-0037340,2024,6,redraft,TE,26.3737984496124,-21.91077519379845,4,"{'opp': 20.697674418604652, 'eff': 52.67441860465116, 'role': 13.64341085271318, 'team': 33.178294573643406, 'health': 0.0, 'sos': -1.3999999999999986}"
00-0037451,2024,6,redraft,TE,38.12565891472868,-10.15891472868217,3,"{'opp': 36.74418604651163, 'eff': 35.116279069767444, 'role': 34.10852713178295, 'team': 75.1937984496124, 'health': 0.0, 'sos': 3.799999999999997}"
00-0037475,2024,6,redraft,TE,50.05763565891472,1.7730620155038679,1,"{'opp': 69.53488372093022, 'eff': 52.325581395348834, 'role': 38.759689922480625, 'team': 50.69767441860464, 'health': 0.0, 'sos': 8.299999999999997}"
00-0037506,2024,6,redraft,TE,45.3634496124031,-2.92112403100775,1,"{'opp': 57.44186046511628, 'eff': 29.883720930232556, 'role': 63.87596899224806, 'team': 49.457364341085274, 'health': 0.0, 'sos': -1.7000000000000028}"
00-0037539,2024,6,redraft,TE,31.34108527131783,-16.94348837209302,4,"{'opp': 42.674418604651166, 'eff': 21.046511627906977, 'role': 31.007751937984494, 'team': 47.286821705426355, 'health': 0.0, 'sos': -9.0}"
00-0037569,2024,6,redraft,TE,54.527984496124034,6.243410852713183,1,"{'opp': 77.2093023255814, 'eff': 53.13953488372093, 'role': 32.248062015503876, 'team': 74.72868217054263, 'health': 0.0, 'sos': -1.2000000000000028}"
00-0037654,2024,6,redraft,TE,38.938798449612406,-9.345775193798445,3,"{'opp': 46.3953488372093, 'eff': 50.69767441860465, 'role': 34.10852713178295, 'team': 36.434108527131784, 'health': 0.0, 'sos': 2.8999999999999986}"
00-0037724,2024,6,redraft,TE,40.3168992248062,-7.967674418604652,2,"{'opp': 56.860465116279066, 'eff': 23.953488372093023, 'role': 56.12403100775194, 'team': 38.44961240310078, 'health': 0.0, 'sos': -7.600000000000001}"
00-0037744,2024,6,redraft,TE,51.57302325581396,3.288449612403106,1,"{'opp': 58.72093023255813, 'eff': 58.48837209302325, 'role': 55.8139534883721, 'team': 52.248062015503876, 'health': 0.0, 'sos': 6.600000000000001}"
00-0037755,2024,6,redraft,TE,40.653565891472866,-7.631007751937986,2,"{'opp': 50.46511627906976, 'eff': 27.906976744186046, 'role': 44.806201550387605, 'team': 63.56589147286822, 'health': 0.0, 'sos': -8.200000000000003}"
00-0037805,2024,6,redraft,TE,36.53321705426356,-11.751356589147292,3,"{'opp': 54.069767441860456, 'eff': 55.81395348837209, 'role': 1.0852713178294573, 'team': 36.74418604651163, 'health': 0.0, 'sos': 13.299999999999997}"
00-0037809,2024,6,redraft,TE,32.91317829457364,-15.371395348837211,4,"{'opp': 49.53488372093023, 'eff': 45.348837209302324, 'role': 14.263565891472867, 'team': 21.860465116279073, 'health': 0.0, 'sos': 10.0}"
00-0037838,2024,6,redraft,TE,38.30953488372093,-9.975038759689923,3,"{'opp': 57.2093023255814, 'eff': 49.53488372093024, 'role': 28.83720930232558, 'team': 22.480620155038764, 'health': 0.0, 'sos': -10.600000000000001}"
00-0038041,2024,6,redraft,TE,33.82127906976744,-14.46329457364341,3,"{'opp': 50.581395348837205, 'eff': 41.27906976744187, 'role': 8.372093023255815, 'team': 43.41085271317829, 'health': 0.0, 'sos': -0.8999999999999986}"
00-0038046,2024,6,redraft,TE,37.07658914728683,-11.20798449612402,3,"{'opp': 40.93023255813954, 'eff': 23.372093023255818, 'role': 53.64341085271318, 'team': 57.36434108527131, 'health': 0.0, 'sos': -14.600000000000001}"
00-0038115,2024,6,redraft,TE,32.30457364341085,-15.980000000000004,4,"{'opp': 28.837209302325583, 'eff': 32.906976744186046, 'role': 57.05426356589147, 'team': 25.58139534883721, 'health': 0.0, 'sos': 5.200000000000003}"
00-0038129,2024,6,redraft,TE,39.771899224806205,-8.512674418604647,2,"{'opp': 60.116279069767444, 'eff': 29.767441860465116, 'role': 26.356589147286822, 'team': 56.27906976744186, 'health': 0.0, 'sos': -0.5}"
00-0038145,2024,6,redraft,TE,32.121395348837204,-16.163178294573648,4,"{'opp': 43.83720930232558, 'eff': 36.279069767441854, 'role': 7.441860465116279, 'team': 58.13953488372093, 'health': 0.0, 'sos': -9.200000000000003}"
00-0038394,2024,6,redraft,TE,32.52263565891473,-15.761937984496122,4,"{'opp': 55.348837209302324, 'eff': 30.46511627906977, 'role': 11.782945736434108, 'team': 38.44961240310078, 'health': 0.0, 'sos': -6.399999999999999}"
00-0038406,2024,6,redraft,TE,42.389573643410856,-5.894999999999996,2,"{'opp': 39.53488372093024, 'eff': 47.55813953488372, 'role': 47.751937984496124, 'team': 57.36434108527132, 'health': 0.0, 'sos': 12.899999999999999}"
00-0038456,2024,6,redraft,TE,26.395077519379843,-21.88949612403101,4,"{'opp': 56.74418604651162, 'eff': 11.627906976744187, 'role': 17.364341085271317, 'team': 10.69767441860465, 'health': 0.0, 'sos': 9.700000000000003}"
00-0038468,2024,6,redraft,TE,39.57972868217055,-8.704844961240305,2,"{'opp': 38.372093023255815, 'eff': 27.906976744186046, 'role': 57.36434108527132, 'team': 58.29457364341085, 'health': 0.0, 'sos': 13.299999999999997}"
00-0038488,2024,6,redraft,TE,34.5118992248062,-13.772674418604652,3,"{'opp': 42.79069767441861, 'eff': 19.41860465116279, 'role': 49.6124031007752, 'team': 43.100775193798455, 'health': 0.0, 'sos': -0.7000000000000028}"
00-0038498,2024,6,redraft,TE,28.19732558139535,-20.0872480620155,4,"{'opp': 25.0, 'eff': 33.48837209302326, 'role': 14.41860465116279, 'team': 60.775193798449614, 'health': 0.0, 'sos': 9.899999999999999}"
00-0038547,2024,6,redraft,TE,57.91449612403101,9.62992248062016,1,"{'opp': 79.18604651162791, 'eff': 40.93023255813953, 'role': 45.736434108527135, 'team': 92.55813953488372, 'health': 0.0, 'sos': 2.6000000000000014}"
00-0038558,2024,6,redraft,TE,38.06779069767442,-10.216782945736433,3,"{'opp': 56.62790697674419, 'eff': 13.13953488372093, 'role': 58.6046511627907, 'team': 35.65891472868217, 'health': 0.0, 'sos': -2.8999999999999986}"
00-0038564,2024,6,redraft,TE,28.99984496124031,-19.28472868217054,4,"{'opp': 30.348837209302324, 'eff': 46.627906976744185, 'role': 17.364341085271317, 'team': 38.13953488372093, 'health': 0.0, 'sos': -12.600000000000001}"
00-0038589,2024,6,redraft,TE,35.52829457364341,-12.756279069767444,3,"{'opp': 65.5813953488372, 'eff': 12.209302325581397, 'role': 29.147286821705425, 'team': 37.36434108527131, 'health': 0.0, 'sos': 6.0}"
00-0038590,2024,6,redraft,TE,42.637054263565894,-5.647519379844958,2,"{'opp': 58.95348837209303, 'eff': 38.604651162790695, 'role': 37.82945736434108, 'team': 46.04651162790697, 'health': 0.0, 'sos': 8.399999999999999}"
00-0038643,2024,6,redraft,TE,45.33724806201551,-2.94732558139534,1,"{'opp': 69.06976744186048, 'eff': 18.837209302325583, 'role': 31.93798449612403, 'team': 80.46511627906976, 'health': 0.0, 'sos': 8.899999999999999}"
00-0038710,2024,6,redraft,TE,36.77600775193798,-11.50856589147287,3,"{'opp': 31.62790697674419, 'eff': 35.581395348837205, 'role': 55.50387596899225, 'team': 48.83720930232558, 'health': 0.0, 'sos': 0.8999999999999986}"
00-0038720,2024,6,redraft,TE,37.957558139534875,-10.327015503875977,3,"{'opp': 59.65116279069767, 'eff': 18.255813953488374, 'role': 39.06976744186047, 'team': 50.54263565891472, 'health': 0.0, 'sos': -14.5}"
00-0038735,2024,6,redraft,TE,29.605387596899227,-18.679186046511624,4,"{'opp': 19.53488372093023, 'eff': 44.18604651162791, 'role': 31.007751937984494, 'team': 43.56589147286822, 'health': 0.0, 'sos': 9.100000000000001}"
00-0038741,2024,6,redraft,TE,22.57267441860465,-25.711899224806203,4,"{'opp': 27.441860465116278, 'eff': 14.41860465116279, 'role': 23.720930232558135, 'team': 35.03875968992248, 'health': 0.0, 'sos': 9.5}"
00-0038783,2024,6,redraft,TE,41.58949612403101,-6.6950775193798435,2,"{'opp': 51.51162790697674, 'eff': 40.93023255813954, 'role': 43.41085271317829, 'team': 50.697674418604656, 'health': 0.0, 'sos': -11.899999999999999}"
00-0038809,2024,6,redraft,TE,40.24949612403101,-8.03507751937984,2,"{'opp': 53.372093023255815, 'eff': 36.627906976744185, 'role': 44.34108527131783, 'team': 41.08527131782946, 'health': 0.0, 'sos': -5.700000000000003}"
00-0038828,2024,6,redraft,TE,30.518062015503876,-17.766511627906976,4,"{'opp': 34.53488372093023, 'eff': 24.651162790697676, 'role': 8.68217054263566, 'team': 85.27131782945737, 'health': 0.0, 'sos': -14.600000000000001}"
00-0038864,2024,6,redraft,TE,37.29461240310078,-10.989961240310073,3,"{'opp': 64.18604651162791, 'eff': 16.74418604651163, 'role': 48.06201550387596, 'team': 20.310077519379846, 'health': 0.0, 'sos': 4.899999999999999}"
00-0038913,2024,6,redraft,TE,36.32333333333334,-11.961240310077514,3,"{'opp': 41.74418604651163, 'eff': 47.09302325581396, 'role': 46.2015503875969, 'team': 19.689922480620154, 'health': 0.0, 'sos': -1.2000000000000028}"
00-0038920,2024,6,redraft,TE,50.315503875968986,2.030930232558134,1,"{'opp': 59.534883720930225, 'eff': 58.72093023255813, 'role': 56.12403100775194, 'team': 39.224806201550386, 'health': 0.0, 'sos': 13.0}"
00-0038933,2024,6,redraft,TE,35.21205426356588,-13.07251937984497,3,"{'opp': 27.790697674418606, 'eff': 38.25581395348837, 'role': 54.10852713178294, 'team': 39.689922480620154, 'health': 0.0, 'sos': 14.900000000000006}"
00-0038935,2024,6,redraft,TE,41.618372093023254,-6.666201550387598,2,"{'opp': 52.674418604651166, 'eff': 35.116279069767444, 'role': 40.0, 'team': 61.70542635658915, 'health': 0.0, 'sos': -11.399999999999999}"
00-0038996,2024,6,redraft,TE,39.202596899224815,-9.081976744186036,3,"{'opp': 32.55813953488372, 'eff': 51.27906976744186, 'role': 24.961240310077518, 'team': 81.55038759689923, 'health': 0.0, 'sos': -4.700000000000003}"
00-0038999,2024,6,redraft,TE,28.7431007751938,-19.541472868217053,4,"{'opp': 28.372093023255815, 'eff': 30.11627906976744, 'role': 30.387596899224807, 'team': 47.13178294573643, 'health': 0.0, 'sos': -8.200000000000003}"
00-0039023,2024,6,redraft,TE,30.84662790697675,-17.437945736434102,4,"{'opp': 37.55813953488372, 'eff': 26.162790697674417, 'role': 26.976744186046513, 'team': 52.86821705426357, 'health': 0.0, 'sos': -10.299999999999997}"
00-0039041,2024,6,redraft,TE,40.10728682170543,-8.177286821705422,2,"{'opp': 52.906976744186046, 'eff': 18.953488372093027, 'role': 46.2015503875969, 'team': 65.11627906976744, 'health': 0.0, 'sos': -3.799999999999997}"
00-0039050,2024,6,redraft,TE,34.68612403100776,-13.598449612403094,3,"{'opp': 66.62790697674419, 'eff': 42.674418604651166, 'role': 3.875968992248062, 'team': 16.89922480620155, 'health': 0.0, 'sos': 4.799999999999997}"
00-0039065,2024,6,redraft,TE,40.238294573643415,-8.046279069767436,2,"{'opp': 28.48837209302326, 'eff': 56.74418604651163, 'role': 49.6124031007752, 'team': 49.922480620155035, 'health': 0.0, 'sos': 13.200000000000003}"
00-0039066,2024,6,redraft,TE,33.847596899224804,-14.436976744186047,3,"{'opp': 38.83720930232558, 'eff': 35.34883720930233, 'role': 21.240310077519382, 'team': 63.875968992248055, 'health': 0.0, 'sos': -10.799999999999997}"
00-0039074,2024,6,redraft,TE,33.638837209302324,-14.645736434108528,3,"{'opp': 46.395348837209305, 'eff': 28.372093023255815, 'role': 36.27906976744186, 'team': 31.472868217054266, 'health': 0.0, 'sos': 5.799999999999997}"
00-0039144,2024,6,redraft,TE,35.20457364341085,-13.079999999999998,3,"{'opp': 42.7906976744186, 'eff': 36.627906976744185, 'role': 21.240310077519382, 'team': 61.860465116279066, 'health': 0.0, 'sos': -8.799999999999997}"
00-0039231,2024,6,redraft,TE,35.39476744186047,-12.889806201550378,3,"{'opp': 55.23255813953489, 'eff': 60.116279069767444, 'role': 4.651162790697675, 'team': 16.589147286821706, 'health': 0.0, 'sos': 9.5}"
00-0039254,2024,6,redraft,TE,37.87771317829458,-10.406860465116274,3,"{'opp': 50.0, 'eff': 21.976744186046513, 'role': 59.84496124031008, 'team': 35.1937984496124, 'health': 0.0, 'sos': -8.5}"
00-0039256,2024,6,redraft,TE,42.995620155038765,-5.288953488372087,2,"{'opp': 58.25581395348837, 'eff': 35.116279069767444, 'role': 33.798449612403104, 'team': 62.01550387596899, 'health': 0.0, 'sos': 4.299999999999997}"
00-0039263,2024,6,redraft,TE,34.71565891472868,-13.568914728682174,3,"{'opp': 52.325581395348834, 'eff': 30.232558139534884, 'role': 15.03875968992248, 'team': 52.86821705426357, 'health': 0.0, 'sos': 1.6000000000000014}"
00-0039275,2024,6,redraft,TE,36.282596899224814,-12.001976744186038,3,"{'opp': 58.604651162790695, 'eff': 24.883720930232556, 'role': 22.635658914728683, 'team': 52.55813953488373, 'health': 0.0, 'sos': -12.100000000000001}"
00-0039287,2024,6,redraft,TE,46.84941860465116,-1.4351550387596888,1,"{'opp': 44.30232558139535, 'eff': 47.79069767441861, 'role': 61.395348837209305, 'team': 59.84496124031008, 'health': 0.0, 'sos': 8.5}"
00-0039305,2024,6,redraft,TE,34.00542635658915,-14.279147286821704,3,"{'opp': 31.74418604651163, 'eff': 41.279069767441854, 'role': 19.22480620155039, 'team': 70.3875968992248, 'health': 0.0, 'sos': -1.0}"
00-0039316,2024,6,redraft,TE,31.527635658914733,-16.75693798449612,4,"{'opp': 29.186046511627907, 'eff': 46.86046511627907, 'role': 22.015503875968992, 'team': 42.48062015503876, 'health': 0.0, 'sos': 12.700000000000003}"
00-0039338,2024,6,redraft,TE,36.80383720930232,-11.480736434108529,3,"{'opp': 38.83720930232558, 'eff': 39.18604651162791, 'role': 32.558139534883715, 'team': 60.31007751937985, 'health': 0.0, 'sos': -3.8999999999999986}"
00-0039356,2024,6,redraft,TE,49.102635658914735,0.8180620155038838,1,"{'opp': 70.11627906976744, 'eff': 46.97674418604652, 'role': 33.17829457364341, 'team': 63.10077519379845, 'health': 0.0, 'sos': -4.799999999999997}"
00-0039359,2024,6,redraft,TE,46.24364341085271,-2.0409302325581393,1,"{'opp': 73.02325581395348, 'eff': 18.72093023255814, 'role': 40.775193798449614, 'team': 69.30232558139535, 'health': 0.0, 'sos': 0.3999999999999986}"
00-0039399,2024,6,redraft,TE,22.39236434108527,-25.892209302325583,4,"{'opp': 14.302325581395348, 'eff': 26.97674418604651, 'role': 20.775193798449614, 'team': 44.80620155038759, 'health': 0.0, 'sos': 14.700000000000003}"
00-0039420,2024,6,redraft,TE,24.18953488372093,-24.09503875968992,4,"{'opp': 32.7906976744186, 'eff': 29.06976744186047, 'role': 2.7906976744186047, 'team': 42.015503875968996, 'health': 0.0, 'sos': 3.0}"
00-0039452,2024,6,redraft,TE,36.49996124031007,-11.78461240310078,3,"{'opp': 41.3953488372093, 'eff': 35.116279069767444, 'role': 42.48062015503876, 'team': 48.83720930232558, 'health': 0.0, 'sos': -12.899999999999999}"
00-0039458,2024,6,redraft,TE,29.972790697674416,-18.311782945736436,4,"{'opp': 64.18604651162791, 'eff': 18.02325581395349, 'role': 2.7906976744186047, 'team': 27.131782945736433, 'health': 0.0, 'sos': 13.200000000000003}"
00-0039489,2024,6,redraft,TE,34.845,-13.439573643410853,3,"{'opp': 41.16279069767442, 'eff': 32.09302325581396, 'role': 36.27906976744186, 'team': 45.27131782945737, 'health': 0.0, 'sos': 4.899999999999999}"
00-0039518,2024,6,redraft,TE,38.04065891472868,-10.24391472868217,3,"{'opp': 46.04651162790697, 'eff': 42.90697674418604, 'role': 15.503875968992247, 'team': 70.54263565891473, 'health': 0.0, 'sos': -4.899999999999999}"
00-0039524,2024,6,redraft,TE,37.873914728682166,-10.410658914728685,3,"{'opp': 43.95348837209302, 'eff': 21.046511627906977, 'role': 48.06201550387596, 'team': 65.27131782945736, 'health': 0.0, 'sos': -8.700000000000003}"
00-0039530,2024,6,redraft,TE,42.77468992248062,-5.509883720930233,2,"{'opp': 35.0, 'eff': 49.18604651162791, 'role': 57.519379844961236, 'team': 53.95348837209303, 'health': 0.0, 'sos': 13.299999999999997}"
00-0039550,2024,6,redraft,TE,47.855348837209306,-0.429224806201546,1,"{'opp': 60.34883720930233, 'eff': 51.74418604651162, 'role': 29.767441860465116, 'team': 68.52713178294573, 'health': 0.0, 'sos': 8.200000000000003}"
00-0039574,2024,6,redraft,TE,56.34065891472868,8.056085271317826,1,"{'opp': 65.93023255813952, 'eff': 63.837209302325576, 'role': 49.922480620155035, 'team': 71.47286821705427, 'health': 0.0, 'sos': -2.8999999999999986}"
00-0039599,2024,6,redraft,TE,27.283100775193795,-21.001472868217057,4,"{'opp': 23.488372093023255, 'eff': 37.44186046511628, 'role': 15.503875968992247, 'team': 57.82945736434109, 'health': 0.0, 'sos': -12.399999999999999}"
00-0039613,2024,6,redraft,TE,17.401627906976742,-30.88294573643411,4,"{'opp': 30.116279069767444, 'eff': 14.069767441860463, 'role': 8.372093023255815, 'team': 18.75968992248062, 'health': 0.0, 'sos': 0.7999999999999972}"
00-0039631,2024,6,redraft,TE,33.79573643410853,-14.488837209302325,3,"{'opp': 58.83720930232558, 'eff': 19.186046511627907, 'role': 25.42635658914729, 'team': 40.46511627906977, 'health': 0.0, 'sos': -12.0}"
00-0039648,2024,6,redraft,TE,45.53410852713178,-2.7504651162790736,1,"{'opp': 35.0, 'eff': 51.3953488372093, 'role': 58.91472868217054, 'team': 72.86821705426357, 'health': 0.0, 'sos': -4.0}"
00-0039654,2024,6,redraft,TE,46.88178294573643,-1.402790697674419,1,"{'opp': 38.372093023255815, 'eff': 70.11627906976744, 'role': 64.03100775193798, 'team': 40.46511627906977, 'health': 0.0, 'sos': -8.0}"
00-0039656,2024,6,redraft,TE,36.66906976744186,-11.61550387596899,3,"{'opp': 44.883720930232556, 'eff': 28.837209302325583, 'role': 35.348837209302324, 'team': 58.75968992248062, 'health': 0.0, 'sos': -4.200000000000003}"
00-0039661,2024,6,redraft,TE,36.52093023255814,-11.763643410852708,3,"{'opp': 58.139534883720934, 'eff': 40.34883720930232, 'role': 16.74418604651163, 'team': 32.248062015503876, 'health': 0.0, 'sos': 9.0}"
00-0039695,2024,6,redraft,TE,34.31271317829457,-13.97186046511628,3,"{'opp': 50.581395348837205, 'eff': 41.3953488372093, 'role': 20.775193798449614, 'team': 25.271317829457363, 'health': 0.0, 'sos': 13.200000000000003}"
00-0039702,2024,6,redraft,TE,43.860503875968995,-4.424069767441857,2,"{'opp': 74.06976744186046, 'eff': 51.27906976744186, 'role': 18.91472868217054, 'team': 34.57364341085272, 'health': 0.0, 'sos': -12.100000000000001}"
00-0039711,2024,6,redraft,TE,51.18802325581396,2.903449612403108,1,"{'opp': 59.06976744186046, 'eff': 47.44186046511628, 'role': 51.16279069767442, 'team': 73.64341085271319, 'health': 0.0, 'sos': 1.8999999999999986}"
00-0039728,2024,6,redraft,TE,46.79744186046511,-1.4871317829457382,1,"{'opp': 78.25581395348837, 'eff': 46.395348837209305, 'role': 32.558139534883715, 'team': 33.95348837209303, 'health': 0.0, 'sos': -10.399999999999999}"
00-0039737,2024,6,redraft,TE,35.772906976744196,-12.511666666666656,3,"{'opp': 53.372093023255815, 'eff': 34.76744186046512, 'role': 12.558139534883722, 'team': 58.6046511627907, 'health': 0.0, 'sos': -12.100000000000001}"
00-0039754,2024,6,redraft,TE,45.077093023255806,-3.207480620155046,1,"{'opp': 71.51162790697674, 'eff': 38.6046511627907, 'role': 23.25581395348837, 'team': 57.05426356589146, 'health': 0.0, 'sos': 2.1000000000000014}"
00-0039782,2024,6,redraft,TE,41.15158914728683,-7.132984496124024,2,"{'opp': 37.906976744186046, 'eff': 37.79069767441861, 'role': 62.01550387596899, 'team': 50.542635658914726, 'health': 0.0, 'sos': 6.899999999999999}"
00-0039793,2024,6,redraft,TE,49.2839534883721,0.999379844961247,1,"{'opp': 52.2093023255814, 'eff': 53.02325581395349, 'role': 64.65116279069767, 'team': 50.542635658914726, 'health': 0.0, 'sos': -2.6000000000000014}"
00-0039814,2024,6,redraft,TE,42.078759689922485,-6.2058139534883665,2,"{'opp': 46.04651162790698, 'eff': 46.16279069767442, 'role': 44.031007751937985, 'team': 52.86821705426356, 'health': 0.0, 'sos': -0.20000000000000284}"
00-0039824,2024,6,redraft,TE,23.12441860465116,-25.16015503875969,4,"{'opp': 25.0, 'eff': 17.093023255813954, 'role': 26.046511627906977, 'team': 39.224806201550386, 'health': 0.0, 'sos': 2.0}"
00-0039847,2024,6,redraft,TE,35.450271317829454,-12.834302325581397,3,"{'opp': 46.16279069767442, 'eff': 35.0, 'role': 6.82170542635659, 'team': 75.65891472868218, 'health': 0.0, 'sos': -1.7000000000000028}"
00-0039912,2024,6,redraft,TE,32.14848837209303,-16.136085271317825,4,"{'opp': 37.093023255813954, 'eff': 26.97674418604651, 'role': 25.58139534883721, 'team': 61.08527131782946, 'health': 0.0, 'sos': -4.100000000000001}"
00-0039936,2024,6,redraft,TE,46.095930232558146,-2.1886434108527055,1,"{'opp': 52.90697674418604, 'eff': 20.46511627906977, 'role': 66.04651162790698, 'team': 71.16279069767442, 'health': 0.0, 'sos': 11.5}"
00-0039941,2024,6,redraft,TE,42.84065891472868,-5.443914728682174,2,"{'opp': 64.30232558139535, 'eff': 34.651162790697676, 'role': 34.10852713178295, 'team': 51.7829457364341, 'health': 0.0, 'sos': -5.899999999999999}"
00-0039942,2024,6,redraft,TE,39.71972868217054,-8.564844961240311,2,"{'opp': 49.651162790697676, 'eff': 56.27906976744186, 'role': 15.03875968992248, 'team': 51.16279069767442, 'health': 0.0, 'sos': 4.100000000000001}"
00-0039952,2024,6,redraft,TE,26.18151162790698,-22.103062015503873,4,"{'opp': 53.02325581395349, 'eff': 13.255813953488373, 'role': 5.116279069767441, 'team': 32.713178294573645, 'health': 0.0, 'sos': 4.700000000000003}"
00-0024243,2024,7,redraft,TE,31.093953488372094,-16.92910852713178,4,"{'opp': 31.86046511627907, 'eff': 36.97674418604652, 'role': 26.046511627906977, 'team': 50.69767441860464, 'health': 0.0, 'sos': -8.399999999999999}"
00-0030061,2024,7,redraft,TE,27.927209302325583,-20.095852713178292,4,"{'opp': 41.27906976744186, 'eff': 22.558139534883722, 'role': 2.7906976744186047, 'team': 57.2093023255814, 'health': 0.0, 'sos': 7.799999999999997}"
00-0030506,2024,7,redraft,TE,40.90399224806202,-7.119069767441857,2,"{'opp': 60.69767441860466, 'eff': 30.0, 'role': 55.193798449612395, 'team': 19.37984496124031, 'health': 0.0, 'sos': 12.700000000000003}"
00-0031260,2024,7,redraft,TE,37.50158914728682,-10.521472868217053,3,"{'opp': 43.604651162790695, 'eff': 50.81395348837209, 'role': 8.062015503875969, 'team': 66.35658914728681, 'health': 0.0, 'sos': 5.899999999999999}"
00-0031299,2024,7,redraft,TE,32.11403100775193,-15.909031007751942,4,"{'opp': 43.25581395348837, 'eff': 32.325581395348834, 'role': 30.387596899224807, 'team': 27.131782945736436, 'health': 0.0, 'sos': 13.799999999999997}"
00-0031484,2024,7,redraft,TE,45.40647286821705,-2.616589147286824,1,"{'opp': 58.48837209302326, 'eff': 57.20930232558139, 'role': 32.713178294573645, 'team': 44.49612403100775, 'health': 0.0, 'sos': 6.299999999999997}"
00-0031585,2024,7,redraft,TE,43.07271317829457,-4.9503488372093045,2,"{'opp': 64.18604651162791, 'eff': 34.883720930232556, 'role': 43.10077519379845, 'team': 40.46511627906977, 'health': 0.0, 'sos': -3.6000000000000014}"
00-0031610,2024,7,redraft,TE,39.765193798449616,-8.25786821705426,2,"{'opp': 50.465116279069775, 'eff': 33.25581395348837, 'role': 61.08527131782946, 'team': 25.73643410852713, 'health': 0.0, 'sos': -2.200000000000003}"
00-0031690,2024,7,redraft,TE,38.22011627906977,-9.802945736434104,2,"{'opp': 55.116279069767444, 'eff': 22.325581395348838, 'role': 35.81395348837209, 'team': 59.53488372093023, 'health': 0.0, 'sos': -12.899999999999999}"
00-0032134,2024,7,redraft,TE,45.33325581395348,-2.6898062015503967,1,"{'opp': 65.69767441860465, 'eff': 33.837209302325576, 'role': 34.41860465116279, 'team': 65.89147286821705, 'health': 0.0, 'sos': -4.799999999999997}"
00-0032141,2024,7,redraft,TE,47.79593023255814,-0.2271317829457331,1,"{'opp': 44.30232558139535, 'eff': 55.23255813953488, 'role': 51.627906976744185, 'team': 69.76744186046511, 'health': 0.0, 'sos': 2.5}"
00-0032392,2024,7,redraft,TE,38.943565891472865,-9.07949612403101,2,"{'opp': 32.325581395348834, 'eff': 59.53488372093024, 'role': 29.92248062015504, 'team': 56.27906976744186, 'health': 0.0, 'sos': 9.600000000000001}"
00-0032394,2024,7,redraft,TE,20.979069767441864,-27.04399224806201,4,"{'opp': 35.8139534883721, 'eff': 24.30232558139535, 'role': 11.162790697674419, 'team': 6.9767441860465125, 'health': 0.0, 'sos': 13.0}"
00-0033090,2024,7,redraft,TE,34.956744186046514,-13.066317829457361,3,"{'opp': 46.395348837209305, 'eff': 48.25581395348837, 'role': 25.58139534883721, 'team': 29.767441860465116, 'health': 0.0, 'sos': -11.399999999999999}"
00-0033110,2024,7,redraft,TE,38.44651162790698,-9.576550387596896,2,"{'opp': 63.13953488372093, 'eff': 37.32558139534884, 'role': 1.8604651162790697, 'team': 63.56589147286822, 'health': 0.0, 'sos': -5.0}"
00-0033217,2024,7,redraft,TE,51.53476744186047,3.511705426356592,1,"{'opp': 54.30232558139535, 'eff': 43.372093023255815, 'role': 61.860465116279066, 'team': 75.96899224806202, 'health': 0.0, 'sos': 8.299999999999997}"
00-0033246,2024,7,redraft,TE,44.336395348837215,-3.6866666666666603,1,"{'opp': 33.25581395348837, 'eff': 59.06976744186046, 'role': 42.32558139534884, 'team': 76.5891472868217, 'health': 0.0, 'sos': 3.1000000000000014}"
00-0033288,2024,7,redraft,TE,34.794689922480615,-13.22837209302326,3,"{'opp': 52.20930232558139, 'eff': 35.8139534883721, 'role': 14.263565891472867, 'team': 47.751937984496124, 'health': 0.0, 'sos': -3.299999999999997}"
00-0033357,2024,7,redraft,TE,51.523139534883725,3.5000775193798503,1,"{'opp': 74.88372093023256, 'eff': 56.86046511627907, 'role': 31.627906976744185, 'team': 56.279069767441854, 'health': 0.0, 'sos': -5.700000000000003}"
00-0033387,2024,7,redraft,TE,39.3684496124031,-8.654612403100778,2,"{'opp': 30.465116279069765, 'eff': 46.27906976744186, 'role': 60.62015503875969, 'team': 50.54263565891472, 'health': 0.0, 'sos': -14.600000000000001}"
00-0033439,2024,7,redraft,TE,41.41728682170543,-6.6057751937984435,2,"{'opp': 58.13953488372093, 'eff': 37.325581395348834, 'role': 28.992248062015506, 'team': 54.72868217054264, 'health': 0.0, 'sos': 4.399999999999999}"
00-0033455,2024,7,redraft,TE,36.61220930232559,-11.410852713178286,3,"{'opp': 17.906976744186046, 'eff': 39.53488372093024, 'role': 59.53488372093023, 'team': 66.04651162790698, 'health': 0.0, 'sos': -0.5}"
00-0033576,2024,7,redraft,TE,48.146279069767445,0.12321705426356999,1,"{'opp': 60.465116279069775, 'eff': 31.279069767441857, 'role': 65.11627906976743, 'team': 53.333333333333336, 'health': 0.0, 'sos': 11.600000000000001}"
