season,week,def_team,position,player_name,player_team,fpts,player_id
2024,9,BUF,WR,J.Waddle,MIA,7.6,00-0036613
2024,9,NYG,WR,D.Brown,WAS,3.4,00-0036626
2024,9,TB,TE,N.Gray,KC,0.0,00-0036637
2024,9,CLE,WR,S.Fehoko,LAC,0.0,00-0036646
2024,9,GB,TE,B.Wright,DET,1.1,00-0036754
2024,9,PHI,WR,A.Trammell,JAX,6.0,00-0036841
2024,9,SEA,WR,T.Atwell,LA,2.6,00-0036849
2024,9,TEN,RB,R.Stevenson,NE,22.4,00-0036875
2024,9,MIN,TE,K.Granson,IND,3.2,00-0036876
2024,9,PHI,TE,L.Farrell,JAX,1.5,00-0036887
2024,9,LV,WR,J.Chase,CIN,11.3,00-0036900
2024,9,JAX,WR,D.Smith,PHI,18.7,00-0036912
2024,9,JAX,RB,K.Gainwell,PHI,2.0,00-0036919
2024,9,GB,WR,A.St. Brown,DET,18.6,00-0036963
2024,9,DAL,TE,K.Pitts,ATL,2.1,00-0036970
2024,9,PHI,QB,T.Lawrence,JAX,19.56,00-0036971
2024,9,PHI,RB,T.Etienne,JAX,5.0,00-0036973
2024,9,LAC,WR,E.Moore,CLE,5.8,00-0036980
2024,9,MIN,RB,T.Sermon,IND,2.3,00-0036984
2024,9,CLE,WR,J.Palmer,LAC,14.3,00-0036988
2024,9,BAL,RB,J.Williams,DEN,10.4,00-0036997
2024,9,SEA,TE,H.Long,LA,1.4,00-0037004
2024,9,JAX,TE,G.Calcaterra,PHI,8.0,00-0037086
2024,9,DET,WR,B.Melton,GB,2.9,00-0037091
2024,9,DAL,WR,D.London,ATL,10.7,00-0037238
2024,9,CAR,WR,C.Olave,NO,2.3,00-0037239
2024,9,MIA,RB,J.Cook,BUF,11.9,00-0037248
2024,9,KC,RB,R.White,TB,12.5,00-0037256
2024,9,MIA,WR,K.Shakir,BUF,11.0,00-0037261
2024,9,DAL,RB,T.Allgeier,ATL,7.8,00-0037263
2024,9,LAC,RB,J.Ford,CLE,1.7,00-0037267
2024,9,IND,WR,J.Nailor,MIN,7.7,00-0037291
2024,9,LV,WR,K.Pryor,CIN,1.9,00-0037422
2024,9,NO,WR,D.Thompkins,CAR,-0.2,00-0037487
2024,9,BAL,TE,L.Krull,DEN,0.0,00-0037539
2024,9,TB,TE,P.Hendershot,KC,1.9,00-0037569
2024,9,NE,RB,J.Chestnut,TEN,2.2,00-0037594
2024,9,NYJ,WR,J.Metchie,HOU,0.0,00-0037614
2024,9,MIN,WR,A.Pierce,IND,7.1,00-0037664
2024,9,ATL,WR,J.Tolbert,DAL,10.9,00-0037666
2024,9,HOU,WR,G.Wilson,NYJ,30.0,00-0037740
2024,9,JAX,WR,J.Dotson,PHI,4.6,00-0037741
2024,9,CHI,TE,T.McBride,ARI,12.7,00-0037744
2024,9,ATL,WR,K.Turpin,DAL,6.6,00-0037801
2024,9,HOU,TE,J.Ruckert,NYJ,1.4,00-0037805
2024,9,NE,TE,C.Okonkwo,TEN,6.8,00-0037809
2024,9,DET,WR,R.Doubs,GB,6.8,00-0037816
2024,9,DEN,TE,I.Likely,BAL,0.0,00-0037838
2024,9,SEA,RB,K.Williams,LA,10.5,00-0037840
2024,9,CIN,RB,Z.White,LV,7.0,00-0038040
2024,9,ATL,TE,J.Ferguson,DAL,14.1,00-0038041
2024,9,LAC,RB,P.Strong,CLE,0.8,00-0038098
2024,9,WAS,WR,W.Robinson,NYG,4.0,00-0038117
2024,9,HOU,RB,B.Hall,NYJ,10.5,00-0038120
2024,9,CIN,QB,D.Ridder,LV,5.16,00-0038122
2024,9,DET,WR,C.Watson,GB,8.7,00-0038124
2024,9,KC,TE,C.Otton,TB,21.7,00-0038129
2024,9,LA,RB,K.Walker,SEA,13.7,00-0038134
2024,9,DET,WR,D.Wicks,GB,0.0,00-0038393
2024,9,DAL,RB,B.Robinson,ATL,21.5,00-0038542
2024,9,LA,WR,J.Smith-Njigba,SEA,37.0,00-0038543
2024,9,CLE,WR,Q.Johnston,LAC,22.0,00-0038544
2024,9,PHI,RB,T.Bigsby,JAX,2.2,00-0038555
2024,9,CHI,WR,M.Wilson,ARI,0.0,00-0038559
2024,9,CIN,WR,T.Tucker,LV,2.5,00-0038563
2024,9,NE,TE,J.Whyle,TEN,2.2,00-0038589
2024,9,LV,RB,C.Brown,CIN,26.7,00-0038597
2024,9,PHI,WR,P.Washington,JAX,7.1,00-0038606
2024,9,TEN,WR,K.Boutte,NE,3.8,00-0038608
2024,9,NYG,RB,C.Rodriguez,WAS,5.2,00-0038611
2024,9,NYJ,WR,X.Hutchinson,HOU,0.0,00-0038618
2024,9,LV,WR,A.Iosivas,CIN,8.0,00-0038619
2024,9,TEN,WR,D.Douglas,NE,10.5,00-0038621
2024,9,ATL,WR,J.Brooks,DAL,4.6,00-0038640
2024,9,CAR,RB,J.Mims,NO,4.8,00-0038678
2024,9,DET,RB,C.Brooks,GB,7.1,00-0038685
2024,9,CHI,RB,E.Demercado,ARI,16.0,00-0038705
2024,9,LA,WR,J.Bobo,SEA,0.0,00-0038752
2024,9,BAL,RB,J.McLaughlin,DEN,5.0,00-0038794
2024,9,DET,RB,E.Wilson,GB,9.9,00-0038797
2024,9,KC,WR,R.Jarrett,TB,1.9,00-0038821
2024,9,KC,WR,R.Miller,TB,7.1,00-0038824
2024,9,MIA,TE,D.Kincaid,BUF,7.2,00-0038933
2024,9,KC,RB,S.Tucker,TB,2.7,00-0038951
2024,9,BAL,WR,M.Mims,DEN,1.4,00-0038976
2024,9,NYJ,WR,T.Dell,HOU,18.6,00-0038977
2024,9,LAC,WR,C.Tillman,CLE,19.5,00-0038979
2024,9,IND,WR,J.Addison,MIN,16.1,00-0038994
2024,9,DET,TE,T.Kraft,GB,7.6,00-0038996
2024,9,MIN,WR,J.Downs,IND,12.0,00-0038997
2024,9,ARI,RB,R.Johnson,CHI,4.1,00-0039021
2024,9,BUF,RB,D.Achane,MIA,32.1,00-0039040
2024,9,CHI,TE,E.Higgins,ARI,5.4,00-0039041
2024,9,KC,WR,T.Palmer,TB,5.3,00-0039052
2024,9,NO,WR,J.Mingo,CAR,0.0,00-0039062
2024,9,DEN,WR,Z.Flowers,BAL,29.7,00-0039064
2024,9,GB,TE,S.LaPorta,DET,4.8,00-0039065
2024,9,SEA,TE,D.Allen,LA,1.5,00-0039074
2024,9,SEA,WR,P.Nacua,LA,2.1,00-0039075
2024,9,GB,RB,J.Gibbs,DET,14.6,00-0039139
2024,9,DET,WR,J.Reed,GB,16.3,00-0039146
2024,9,NO,QB,B.Young,CAR,9.74,00-0039150
2024,9,NYJ,QB,C.Stroud,HOU,11.54,00-0039163
2024,9,LA,RB,Z.Charbonnet,SEA,5.3,00-0039165
2024,9,TB,RB,C.Steele,KC,0.9,00-0039325
2024,9,WAS,WR,M.Nabers,NYG,14.9,00-0039337
2024,9,CIN,TE,B.Bowers,LV,15.5,00-0039338
2024,9,NO,WR,X.Legette,CAR,13.9,00-0039342
2024,9,NO,TE,J.Sanders,CAR,12.7,00-0039356
2024,9,NYJ,TE,C.Stover,HOU,0.0,00-0039359
2024,9,KC,RB,B.Irving,TB,6.4,00-0039361
2024,9,BAL,RB,A.Estime,DEN,3.5,00-0039373
2024,9,WAS,RB,T.Tracy,NYG,7.9,00-0039384
2024,9,CLE,RB,K.Vidal,LAC,0.7,00-0039391
2024,9,NE,WR,J.Jackson,TEN,1.3,00-0039392
2024,9,ATL,WR,R.Flournoy,DAL,2.3,00-0039410
2024,9,TEN,TE,J.Bell,NE,1.1,00-0039420
2024,9,BAL,WR,D.Vele,DEN,3.1,00-0039424
2024,9,NO,WR,J.Coker,CAR,5.6,00-0039491
2024,9,CIN,WR,R.Keyton,LV,1.7,00-0039543
2024,9,CAR,WR,J.Jackson,NO,-0.1,00-0039614
2024,9,CAR,WR,M.Tipton,NO,0.0,00-0039623
2024,9,BAL,QB,B.Nix,DEN,17.72,00-0039732
2024,9,SEA,RB,B.Corum,LA,-0.1,00-0039738
2024,9,JAX,WR,A.Smith,PHI,1.2,00-0039747
2024,9,LA,TE,A.Barner,SEA,6.7,00-0039793
2024,9,HOU,RB,B.Allen,NYJ,0.9,00-0039794
2024,9,LV,TE,E.All,CIN,4.4,00-0039814
2024,9,WAS,TE,T.Johnson,NYG,14.1,00-0039847
2024,9,CHI,WR,M.Harrison,ARI,3.4,00-0039849
2024,9,TEN,QB,D.Maye,NE,15.74,00-0039851
2024,9,BAL,WR,T.Franklin,DEN,2.9,00-0039868
2024,9,BUF,RB,J.Wright,MIA,1.8,00-0039874
2024,9,MIA,RB,R.Davis,BUF,17.0,00-0039875
2024,9,BUF,WR,M.Washington,MIA,0.9,00-0039880
2024,9,MIN,WR,A.Mitchell,IND,3.2,00-0039890
2024,9,PHI,WR,B.Thomas,JAX,6.2,00-0039893
2024,9,TB,WR,X.Worthy,KC,-1.0,00-0039894
2024,9,MIA,WR,K.Coleman,BUF,5.1,00-0039901
2024,9,TEN,WR,J.Polk,NE,0.0,00-0039907
2024,9,NYG,QB,J.Daniels,WAS,19.86,00-0039910
2024,9,NYG,TE,B.Sinnott,WAS,2.2,00-0039912
2024,9,CLE,WR,L.McConkey,LAC,11.4,00-0039915
2024,9,ARI,QB,C.Williams,CHI,9.18,00-0039918
2024,9,ARI,WR,R.Odunze,CHI,15.4,00-0039919
2024,9,HOU,WR,M.Corley,NYJ,1.8,00-0039920
2024,9,CHI,RB,T.Benson,ARI,12.5,00-0039921
2024,10,ARI,QB,A.Rodgers,NYJ,4.04,00-0023459
2024,10,BUF,QB,J.Flacco,IND,10.88,00-0026158
2024,10,MIA,QB,M.Stafford,LA,9.72,00-0026498
2024,10,WAS,QB,R.Wilson,PIT,18.1,00-0029263
2024,10,NO,QB,K.Cousins,ATL,10.24,00-0029604
2024,10,PIT,TE,Z.Ertz,WAS,7.1,00-0030061
2024,10,NE,WR,K.Allen,CHI,9.4,00-0030279
2024,10,DET,WR,R.Woods,HOU,1.1,00-0030431
2024,10,DEN,TE,T.Kelce,KC,20.4,00-0030506
2024,10,DEN,WR,D.Hopkins,KC,9.6,00-0030564
2024,10,WAS,RB,C.Patterson,PIT,1.4,00-0030578
2024,10,LA,WR,O.Beckham,MIA,3.7,00-0031235
2024,10,ATL,QB,D.Carr,NO,20.46,00-0031280
2024,10,ARI,WR,D.Adams,NYJ,9.1,00-0031381
2024,10,CIN,WR,N.Agholor,BAL,7.6,00-0031549
2024,10,WAS,TE,M.Pruitt,PIT,0.0,00-0031585
2024,10,LA,RB,R.Mostert,MIA,5.4,00-0031687
2024,10,NE,WR,D.Carter,CHI,1.5,00-0031763
2024,10,SF,WR,S.Shepard,TB,2.0,00-0032385
2024,10,CHI,TE,A.Hooper,NE,9.4,00-0032392
2024,10,CIN,RB,D.Henry,BAL,14.1,00-0032764
2024,10,MIA,WR,D.Robinson,LA,3.3,00-0032775
2024,10,LA,WR,T.Hill,MIA,11.7,00-0033040
2024,10,PHI,RB,E.Elliott,DAL,0.2,00-0033045
2024,10,CHI,TE,H.Henry,NE,2.4,00-0033090
2024,10,HOU,QB,J.Goff,DET,7.8,00-0033106
2024,10,TB,RB,C.McCaffrey,SF,16.7,00-0033280
2024,10,IND,WR,C.Samuel,BUF,7.5,00-0033282
2024,10,TB,TE,G.Kittle,SF,14.7,00-0033288
2024,10,JAX,RB,A.Jones,MIN,12.1,00-0033293
2024,10,ATL,TE,T.Hill,NO,7.0,00-0033357
2024,10,DEN,RB,S.Perine,KC,5.7,00-0033526
2024,10,WAS,WR,M.Williams,PIT,10.2,00-0033536
2024,10,NYJ,RB,J.Conner,ARI,22.3,00-0033553
2024,10,IND,WR,M.Hollins,BUF,12.6,00-0033555
2024,10,NYG,WR,D.Moore,CAR,3.8,00-0033589
2024,10,PIT,WR,N.Brown,WAS,6.3,00-0033591
2024,10,PHI,QB,C.Rush,DAL,-2.0,00-0033662
2024,10,PIT,RB,A.Ekeler,WAS,18.1,00-0033699
2024,10,DET,RB,D.Ogunbowale,HOU,1.1,00-0033854
2024,10,LA,TE,J.Smith,MIA,7.5,00-0033858
2024,10,IND,QB,M.Trubisky,BUF,-0.1,00-0033869
2024,10,DEN,QB,P.Mahomes,KC,16.54,00-0033873
2024,10,MIN,TE,E.Engram,JAX,10.0,00-0033881
2024,10,DET,RB,J.Mixon,HOU,17.0,00-0033897
2024,10,ATL,RB,A.Kamara,NO,15.9,00-0033906
2024,10,MIA,WR,C.Kupp,LA,15.0,00-0033908
2024,10,DEN,RB,K.Hunt,KC,17.0,00-0033923
2024,10,PIT,RB,J.McNichols,WAS,6.7,00-0033955
2024,10,TEN,TE,W.Dissly,LAC,8.0,00-0034159
2024,10,TEN,RB,G.Edwards,LAC,5.5,00-0034184
2024,10,ARI,TE,T.Conklin,NYJ,1.8,00-0034270
2024,10,ATL,WR,M.Valdes-Scantling,NO,25.9,00-0034272
2024,10,KC,WR,C.Sutton,DEN,19.0,00-0034348
2024,10,DAL,TE,D.Goedert,PHI,10.5,00-0034351
2024,10,NYG,TE,I.Thomas,CAR,1.3,00-0034365
2024,10,DET,TE,D.Schultz,HOU,9.6,00-0034383
2024,10,DEN,WR,J.Watson,KC,2.6,00-0034386
2024,10,NO,WR,R.McCloud,ATL,6.6,00-0034407
2024,10,JAX,WR,T.Sherfield,MIN,2.1,00-0034487
2024,10,BAL,TE,T.Hudson,CIN,16.3,00-0034613
2024,10,CIN,TE,M.Andrews,BAL,18.8,00-0034753
2024,10,CIN,QB,L.Jackson,BAL,32.9,00-0034796
2024,10,LA,TE,D.Smythe,MIA,1.6,00-0034798
2024,10,NE,WR,D.Moore,CHI,5.7,00-0034827
2024,10,BAL,TE,M.Gesicki,CIN,7.0,00-0034829
2024,10,TEN,TE,H.Hurst,LAC,0.0,00-0034830
2024,10,LAC,WR,C.Ridley,TEN,25.4,00-0034837
2024,10,DAL,RB,S.Barkley,PHI,8.8,00-0034844
2024,10,SF,QB,B.Mayfield,TB,8.94,00-0034855
2024,10,IND,QB,J.Allen,BUF,18.2,00-0034857
2024,10,ATL,WR,D.Pettis,NO,1.8,00-0034860
2024,10,JAX,QB,S.Darnold,MIN,6.44,00-0034869
2024,10,CIN,RB,J.Hill,BAL,1.8,00-0034975
2024,10,ATL,TE,F.Moreau,NO,0.0,00-0034981
2024,10,BUF,WR,A.Dulin,IND,0.7,00-0035021
2024,10,DEN,WR,M.Hardman,KC,1.3,00-0035140
2024,10,PIT,WR,O.Zaccheaus,WAS,1.8,00-0035208
2024,10,CIN,WR,D.Johnson,BAL,1.6,00-0035216
2024,10,NYJ,QB,K.Murray,ARI,28.74,00-0035228
2024,10,JAX,TE,T.Hockenson,MIN,15.2,00-0035229
2024,10,NYG,RB,M.Sanders,CAR,0.5,00-0035243
2024,10,JAX,TE,J.Oliver,MIN,9.2,00-0035249
2024,10,CAR,RB,D.Singletary,NYG,5.5,00-0035250
2024,10,LAC,RB,T.Pollard,TEN,10.3,00-0035261
2024,10,KC,WR,L.Humphrey,DEN,4.3,00-0035406
2024,10,NYJ,WR,G.Dortch,ARI,0.9,00-0035500
2024,10,IND,RB,T.Johnson,BUF,6.2,00-0035537
2024,10,PIT,WR,T.McLaurin,WAS,16.3,00-0035659
2024,10,DAL,WR,A.Brown,PHI,15.9,00-0035676
2024,10,HOU,RB,D.Montgomery,DET,12.6,00-0035685
2024,10,IND,TE,D.Knox,BUF,6.0,00-0035689
2024,10,CAR,QB,D.Jones,NYG,12.2,00-0035710
2024,10,TB,WR,D.Samuel,SF,12.6,00-0035719
2024,10,CHI,RB,J.Hasty,NE,3.4,00-0035806
2024,10,ATL,TE,J.Johnson,NO,4.2,00-0036040
2024,10,PHI,RB,R.Dowdle,DAL,8.6,00-0036139
2024,10,TEN,RB,J.Dobbins,LAC,8.5,00-0036158
2024,10,CAR,WR,I.Hodgins,NYG,1.7,00-0036165
2024,10,LAC,WR,N.Westbrook-Ikhine,TEN,6.1,00-0036182
2024,10,MIN,WR,G.Davis,JAX,2.9,00-0036196
2024,10,LA,QB,T.Tagovailoa,MIA,8.18,00-0036212
2024,10,BUF,RB,J.Taylor,IND,14.2,00-0036223
2024,10,TB,WR,J.Jennings,SF,16.3,00-0036259
2024,10,NE,RB,D.Swift,CHI,7.5,00-0036275
2024,10,NE,TE,C.Kmet,CHI,3.3,00-0036290
2024,10,NO,WR,D.Mooney,ATL,14.6,00-0036309
2024,10,JAX,WR,J.Jefferson,MIN,9.8,00-0036322
2024,10,CHI,RB,A.Gibson,NE,2.6,00-0036328
2024,10,CHI,WR,K.Osborn,NE,0.0,00-0036345
2024,10,TEN,QB,J.Herbert,LAC,19.76,00-0036355
2024,10,PHI,WR,C.Lamb,DAL,8.4,00-0036358
2024,10,TEN,WR,J.Reagor,LAC,-0.2,00-0036387
2024,10,DAL,QB,J.Hurts,PHI,29.68,00-0036389
2024,10,JAX,RB,C.Akers,MIN,5.7,00-0036414
2024,10,WAS,WR,V.Jefferson,PIT,0.0,00-0036415
2024,10,KC,TE,A.Trautman,DEN,4.4,00-0036422
2024,10,NYJ,RB,D.Dallas,ARI,1.0,00-0036425
2024,10,MIA,WR,T.Johnson,LA,5.5,00-0036427
2024,10,NO,TE,C.Woerner,ATL,0.0,00-0036429
2024,10,BAL,QB,J.Burrow,CIN,33.72,00-0036442
2024,10,ARI,TE,K.Yeboah,NYJ,1.4,00-0036510
2024,10,CIN,WR,R.Bateman,BAL,17.4,00-0036550
2024,10,NYG,RB,C.Hubbard,CAR,24.9,00-0036555
2024,10,LA,WR,J.Waddle,MIA,8.6,00-0036613
2024,10,PIT,WR,D.Brown,WAS,0.7,00-0036626
2024,10,CIN,WR,T.Wallace,BAL,20.5,00-0036630
2024,10,DEN,TE,N.Gray,KC,3.8,00-0036637
2024,10,MIA,WR,T.Atwell,LA,1.6,00-0036849
2024,10,CHI,RB,R.Stevenson,NE,8.7,00-0036875
2024,10,BUF,TE,K.Granson,IND,3.5,00-0036876
2024,10,MIN,TE,L.Farrell,JAX,3.6,00-0036887
2024,10,WAS,RB,N.Harris,PIT,11.3,00-0036893
2024,10,WAS,TE,P.Freiermuth,PIT,10.7,00-0036894
2024,10,BAL,WR,J.Chase,CIN,55.4,00-0036900
2024,10,DAL,WR,D.Smith,PHI,3.4,00-0036912
2024,10,DAL,RB,K.Gainwell,PHI,4.9,00-0036919
2024,10,HOU,WR,A.St. Brown,DET,18.0,00-0036963
2024,10,NO,TE,K.Pitts,ATL,9.5,00-0036970
2024,10,MIN,QB,M.Jones,JAX,5.24,00-0036972
2024,10,MIN,RB,T.Etienne,JAX,5.3,00-0036973
2024,10,BUF,RB,T.Sermon,IND,1.4,00-0036984
2024,10,TEN,WR,J.Palmer,LAC,4.6,00-0036988
2024,10,KC,RB,J.Williams,DEN,2.7,00-0036997
2024,10,PHI,QB,T.Lance,DAL,0.54,00-0037012
2024,10,DAL,TE,G.Calcaterra,PHI,0.0,00-0037086
2024,10,BUF,RB,T.Goodson,IND,8.9,00-0037120
2024,10,DEN,WR,J.Ross,KC,0.0,00-0037216
2024,10,WAS,RB,J.Warren,PIT,9.5,00-0037228
2024,10,ATL,WR,K.Austin,NO,5.6,00-0037231
2024,10,NO,WR,D.London,ATL,17.7,00-0037238
2024,10,HOU,WR,J.Williams,DET,8.3,00-0037240
2024,10,WAS,WR,G.Pickens,PIT,20.5,00-0037247
2024,10,IND,RB,J.Cook,BUF,15.5,00-0037248
2024,10,SF,RB,R.White,TB,19.0,00-0037256
2024,10,IND,WR,K.Shakir,BUF,11.8,00-0037261
2024,10,NO,RB,T.Allgeier,ATL,5.9,00-0037263
2024,10,JAX,RB,T.Chandler,MIN,1.8,00-0037276
2024,10,JAX,WR,J.Nailor,MIN,1.4,00-0037291
2024,10,BUF,TE,A.Ogletree,IND,1.2,00-0037292
2024,10,TB,RB,J.Mason,SF,0.5,00-0037525
2024,10,KC,TE,L.Krull,DEN,4.1,00-0037539
2024,10,DEN,TE,P.Hendershot,KC,1.6,00-0037569
2024,10,DET,WR,J.Metchie,HOU,18.4,00-0037614
2024,10,TEN,RB,H.Haskins,LAC,6.4,00-0037617
2024,10,BUF,WR,A.Pierce,IND,18.1,00-0037664
2024,10,PHI,WR,J.Tolbert,DAL,4.4,00-0037666
2024,10,ARI,WR,G.Wilson,NYJ,9.1,00-0037740
2024,10,DAL,WR,J.Dotson,PHI,3.7,00-0037741
2024,10,NYJ,TE,T.McBride,ARI,11.1,00-0037744
2024,10,ARI,TE,J.Ruckert,NYJ,3.7,00-0037805
2024,10,LAC,TE,C.Okonkwo,TEN,2.4,00-0037809
2024,10,TB,QB,B.Purdy,SF,23.82,00-0037834
2024,10,WAS,WR,C.Austin,PIT,4.0,00-0037837
2024,10,MIA,RB,K.Williams,LA,11.2,00-0037840
2024,10,PHI,TE,J.Ferguson,DAL,4.4,00-0038041
2024,10,CIN,TE,C.Kolar,BAL,1.4,00-0038046
2024,10,DAL,QB,K.Pickett,PHI,0.3,00-0038102
2024,10,CAR,WR,W.Robinson,NYG,10.1,00-0038117
2024,10,ARI,RB,B.Hall,NYJ,12.3,00-0038120
2024,10,SF,TE,C.Otton,TB,8.5,00-0038129
2024,10,BUF,TE,W.Mallory,IND,2.0,00-0038394
2024,10,ARI,WR,X.Gipson,NYJ,0.0,00-0038496
2024,10,NO,RB,B.Robinson,ATL,29.4,00-0038542
2024,10,TEN,WR,Q.Johnston,LAC,10.4,00-0038544
2024,10,PHI,TE,L.Schoonmaker,DAL,0.0,00-0038547
2024,10,MIN,RB,T.Bigsby,JAX,0.4,00-0038555
2024,10,WAS,TE,D.Washington,PIT,1.6,00-0038558
2024,10,NYJ,WR,M.Wilson,ARI,5.4,00-0038559
2024,10,TEN,WR,D.Davis,LAC,3.3,00-0038573
2024,10,NYJ,QB,C.Tune,ARI,-0.1,00-0038582
2024,10,LAC,TE,J.Whyle,TEN,0.0,00-0038589
2024,10,BAL,RB,C.Brown,CIN,22.4,00-0038597
2024,10,CHI,WR,K.Boutte,NE,8.7,00-0038608
2024,10,PIT,RB,C.Rodriguez,WAS,0.4,00-0038611
2024,10,DET,WR,X.Hutchinson,HOU,2.6,00-0038618
2024,10,BAL,WR,A.Iosivas,CIN,4.9,00-0038619
2024,10,CHI,WR,D.Douglas,NE,9.0,00-0038621
2024,10,PHI,WR,J.Brooks,DAL,1.4,00-0038640
2024,10,ATL,RB,J.Mims,NO,2.4,00-0038678
2024,10,NYJ,RB,E.Demercado,ARI,2.2,00-0038705
2024,10,LA,TE,J.Hill,MIA,0.0,00-0038720
2024,10,KC,RB,J.McLaughlin,DEN,1.2,00-0038794
2024,10,SF,WR,R.Jarrett,TB,3.0,00-0038821
2024,10,SF,WR,R.Miller,TB,2.1,00-0038824
2024,10,IND,TE,D.Kincaid,BUF,4.4,00-0038933
2024,10,MIN,TE,B.Strange,JAX,4.5,00-0038935
2024,10,CAR,WR,J.Hyatt,NYG,7.9,00-0038938
2024,10,KC,WR,M.Mims,DEN,7.0,00-0038976
2024,10,DET,WR,T.Dell,HOU,8.3,00-0038977
2024,10,JAX,WR,J.Addison,MIN,4.9,00-0038994
2024,10,BUF,WR,J.Downs,IND,14.2,00-0038997
2024,10,NE,RB,R.Johnson,CHI,1.1,00-0039021
2024,10,LAC,RB,T.Spears,TEN,8.1,00-0039032
2024,10,LA,RB,D.Achane,MIA,10.2,00-0039040
2024,10,NYJ,TE,E.Higgins,ARI,3.3,00-0039041
2024,10,SF,WR,T.Palmer,TB,0.0,00-0039052
2024,10,CIN,WR,Z.Flowers,BAL,7.4,00-0039064
2024,10,HOU,TE,S.LaPorta,DET,15.6,00-0039065
2024,10,MIA,TE,D.Allen,LA,8.4,00-0039074
2024,10,MIA,WR,P.Nacua,LA,18.8,00-0039075
2024,10,HOU,RB,J.Gibbs,DET,12.8,00-0039139
2024,10,NYG,QB,B.Young,CAR,12.04,00-0039150
2024,10,LAC,QB,W.Levis,TEN,19.1,00-0039152
2024,10,DET,QB,C.Stroud,HOU,9.78,00-0039163
2024,10,DAL,WR,J.Wilson,PHI,7.5,00-0039236
2024,10,DEN,RB,C.Steele,KC,0.3,00-0039325
2024,10,CAR,WR,M.Nabers,NYG,10.8,00-0039337
2024,10,NYG,WR,X.Legette,CAR,7.0,00-0039342
2024,10,PIT,WR,L.McCaffrey,WAS,3.3,00-0039355
2024,10,NYG,TE,J.Sanders,CAR,8.8,00-0039356
2024,10,DET,TE,C.Stover,HOU,1.2,00-0039359
2024,10,SF,RB,B.Irving,TB,17.7,00-0039361
2024,10,TB,RB,I.Guerendo,SF,0.0,00-0039363
2024,10,KC,RB,A.Estime,DEN,5.3,00-0039373
2024,10,CAR,RB,T.Tracy,NYG,15.4,00-0039384
2024,10,KC,WR,D.Vele,DEN,13.9,00-0039424
2024,10,NYG,WR,J.Coker,CAR,7.1,00-0039491
2024,10,BAL,TE,C.Grandy,CIN,1.0,00-0039631
2024,10,LAC,WR,B.Oliver,TEN,4.3,00-0039650
2024,10,KC,QB,B.Nix,DEN,16.1,00-0039732
2024,10,MIA,RB,B.Corum,LA,2.5,00-0039738
2024,10,DAL,RB,W.Shipley,PHI,3.4,00-0039746
2024,10,DAL,WR,A.Smith,PHI,2.6,00-0039747
2024,10,ARI,RB,B.Allen,NYJ,4.4,00-0039794
2024,10,ARI,RB,I.Davis,NYJ,2.0,00-0039798
2024,10,BAL,WR,J.Burton,CIN,2.1,00-0039810
2024,10,CAR,TE,T.Johnson,NYG,7.7,00-0039847
2024,10,NYJ,WR,M.Harrison,ARI,16.4,00-0039849
2024,10,CHI,QB,D.Maye,NE,11.76,00-0039851
2024,10,KC,WR,T.Franklin,DEN,1.9,00-0039868
2024,10,LA,RB,J.Wright,MIA,0.3,00-0039874
2024,10,IND,RB,R.Davis,BUF,0.6,00-0039875
2024,10,LA,WR,M.Washington,MIA,10.5,00-0039880
2024,10,BUF,WR,A.Mitchell,IND,13.1,00-0039890
2024,10,MIN,WR,B.Thomas,JAX,3.2,00-0039893
2024,10,DEN,WR,X.Worthy,KC,2.1,00-0039894
2024,10,CHI,WR,J.Polk,NE,7.2,00-0039907
2024,10,PIT,QB,J.Daniels,WAS,8.58,00-0039910
2024,10,TEN,WR,L.McConkey,LAC,7.2,00-0039915
2024,10,TB,WR,R.Pearsall,SF,17.3,00-0039916
2024,10,NE,QB,C.Williams,CHI,6.3,00-0039918
2024,10,NE,WR,R.Odunze,CHI,5.3,00-0039919
2024,10,ARI,WR,M.Corley,NYJ,1.2,00-0039920
2024,10,NYJ,RB,T.Benson,ARI,10.7,00-0039921
2024,11,IND,QB,A.Rodgers,NYJ,16.06,00-0023459
2024,11,NE,QB,M.Stafford,LA,27.8,00-0026498
2024,11,BAL,QB,R.Wilson,PIT,6.3,00-0029263
2024,11,DEN,QB,K.Cousins,ATL,4.92,00-0029604
2024,11,PHI,TE,Z.Ertz,WAS,18.7,00-0030061
2024,11,GB,WR,K.Allen,CHI,8.1,00-0030279
2024,11,DAL,WR,R.Woods,HOU,3.3,00-0030431
2024,11,BUF,TE,T.Kelce,KC,2.8,00-0030506
2024,11,BUF,WR,D.Hopkins,KC,5.9,00-0030564
2024,11,SF,QB,G.Smith,SEA,15.74,00-0030565
2024,11,BAL,RB,C.Patterson,PIT,1.0,00-0030578
2024,11,LV,WR,O.Beckham,MIA,3.3,00-0031235
2024,11,CLE,QB,D.Carr,NO,18.72,00-0031280
2024,11,IND,WR,D.Adams,NYJ,13.2,00-0031381
2024,11,JAX,WR,A.Robinson,DET,1.7,00-0031428
2024,11,NO,QB,J.Winston,CLE,26.6,00-0031503
2024,11,KC,WR,A.Cooper,BUF,7.5,00-0031544
2024,11,PIT,WR,N.Agholor,BAL,0.0,00-0031549
2024,11,LV,RB,R.Mostert,MIA,-0.2,00-0031687
